DISTANCE	RL	AIR	ADR	IR	DR	AVG_GAP_SIZE	MSA_LEN	MSA_MAX_LEN	MSA_MIN_LEN	TOT_NUM_GAPS	NUM_GAPS_LEN_ONE	NUM_GAPS_LEN_TWO	NUM_GAPS_LEN_THREE	NUM_GAPS_LEN_AT_LEAST_FOUR	AVG_UNIQUE_GAP_SIZE	TOT_NUM_UNIQE_GAPS	NUM_GAPS_LEN_ONE_POS_1_GAPS	NUM_GAPS_LEN_ONE_POS_2_GAPS	NUM_GAPS_LEN_ONE_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_TWO_POS_1_GAPS	NUM_GAPS_LEN_TWO_POS_2_GAPS	NUM_GAPS_LEN_TWO_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_THREE_POS_1_GAPS	NUM_GAPS_LEN_THREE_POS_2_GAPS	NUM_GAPS_LEN_THREE_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_1_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_2_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_N_MINUS_1_GAPS	MSA_POSITION_WITH_0_GAPS	MSA_POSITION_WITH_1_GAPS	MSA_POSITION_WITH_2_GAPS	MSA_POSITION_WITH_N_MINUS_1_GAPS
input_msa						10.381	150	116	86	21	1	4	4	12	11.0	9	1	0	0	0	2	0	0	0	1	2	1	2	58	46	3	37
input_msa						2.61538	108	102	99	13	6	1	2	4	2.28571	7	2	0	1	1	0	0	2	0	0	0	0	1	92	10	0	6
input_msa						5.4	96	94	55	10	5	4	0	1	11.25	4	0	1	0	0	0	1	0	0	0	1	0	0	53	39	0	3
input_msa						6.41667	127	122	106	12	0	0	0	12	6.4	5	0	0	0	0	0	0	0	0	0	2	0	1	101	6	0	11
input_msa						9.675	183	137	77	40	6	10	3	21	8.96	25	2	2	0	3	0	1	1	1	0	10	2	1	48	26	25	59
input_msa						4.5	123	114	97	20	6	0	1	13	3.875	8	2	0	1	0	0	0	1	0	0	0	0	1	96	1	0	11
input_msa						10.1667	137	121	68	18	3	1	5	9	11.9	10	1	1	0	1	0	0	1	0	1	3	1	1	54	46	5	31
input_msa						3.75	80	76	63	12	0	2	7	3	4.66667	6	0	0	0	0	1	0	0	0	1	3	0	0	59	9	6	6
input_msa						10.0	131	115	96	15	3	3	2	7	8.18182	11	3	0	0	0	0	0	2	0	0	4	0	0	83	12	1	31
input_msa						3.73684	104	94	76	19	12	1	0	6	4.1	10	2	2	0	1	0	0	0	0	0	2	0	1	64	28	2	9
input_msa						8.72222	121	109	82	18	2	6	1	9	6.57143	7	0	1	0	0	1	1	1	0	0	1	0	2	75	7	3	36
input_msa						6.77778	144	115	94	27	7	3	1	16	6.64286	14	3	0	1	0	0	0	1	0	0	3	3	1	76	11	20	21
input_msa						16.8462	285	249	117	26	11	0	0	15	20.8333	12	0	2	1	0	0	0	0	0	0	5	0	1	91	111	0	78
input_msa						7.0	119	107	101	10	1	0	4	5	5.6	5	1	0	0	0	0	0	1	0	0	1	0	1	91	13	0	12
input_msa						7.15385	116	98	97	13	3	0	0	10	6.33333	6	1	1	0	0	0	0	0	0	0	2	0	2	80	16	1	18
input_msa						12.8947	123	85	69	19	7	1	0	11	10.5	8	0	0	1	1	0	0	0	0	0	3	0	2	40	29	0	54
input_msa						4.66667	111	99	86	18	5	4	2	7	4.55556	9	0	1	0	1	0	0	0	1	0	3	0	1	72	21	3	12
input_msa						10.6471	104	98	50	17	2	0	0	15	9.88889	9	2	0	0	0	0	0	0	0	0	3	1	1	49	6	8	36
input_msa						6.2	101	84	69	20	4	0	0	16	6.85714	7	0	0	1	0	0	0	0	0	0	2	1	3	53	20	4	24
