DISTANCE	RL	AIR	ADR	IR	DR	AVG_GAP_SIZE	MSA_LEN	MSA_MAX_LEN	MSA_MIN_LEN	TOT_NUM_GAPS	NUM_GAPS_LEN_ONE	NUM_GAPS_LEN_TWO	NUM_GAPS_LEN_THREE	NUM_GAPS_LEN_AT_LEAST_FOUR	AVG_UNIQUE_GAP_SIZE	TOT_NUM_UNIQE_GAPS	NUM_GAPS_LEN_ONE_POS_1_GAPS	NUM_GAPS_LEN_ONE_POS_2_GAPS	NUM_GAPS_LEN_ONE_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_TWO_POS_1_GAPS	NUM_GAPS_LEN_TWO_POS_2_GAPS	NUM_GAPS_LEN_TWO_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_THREE_POS_1_GAPS	NUM_GAPS_LEN_THREE_POS_2_GAPS	NUM_GAPS_LEN_THREE_POS_N_MINUS_1_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_1_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_2_GAPS	NUM_GAPS_LEN_AT_LEAST_FOUR_POS_N_MINUS_1_GAPS	MSA_POSITION_WITH_0_GAPS	MSA_POSITION_WITH_1_GAPS	MSA_POSITION_WITH_2_GAPS	MSA_POSITION_WITH_N_MINUS_1_GAPS
input_msa						1.0	91	91	90	3	3	0	0	0	1.0	1	0	0	1	0	0	0	0	0	0	0	0	0	90	0	0	1
input_msa						0.0	68	68	68	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0
input_msa						1.0	81	81	80	1	1	0	0	0	1.0	1	1	0	0	0	0	0	0	0	0	0	0	0	80	1	0	0
input_msa						6.625	109	109	90	8	2	0	1	5	4.6	5	2	0	0	0	0	0	1	0	0	0	1	1	89	2	3	15
input_msa						10.8333	129	127	85	12	3	3	0	6	11.6	5	0	0	1	0	0	1	0	0	0	1	1	1	83	4	0	42
input_msa						2.6	85	82	81	5	1	0	4	0	2.33333	3	1	0	0	0	0	0	1	0	1	0	0	0	78	4	0	3
input_msa						0.0	76	76	76	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0
input_msa						1.0	67	67	66	1	1	0	0	0	1.0	1	1	0	0	0	0	0	0	0	0	0	0	0	66	1	0	0
input_msa						5.8	80	80	70	5	2	0	0	3	3.66667	3	2	0	0	0	0	0	0	0	0	0	0	1	69	2	0	9
input_msa						10.0	80	80	70	1	0	0	0	1	10.0	1	0	0	0	0	0	0	0	0	0	1	0	0	70	10	0	0
input_msa						3.125	72	72	55	8	3	4	0	1	4.75	4	0	0	1	1	0	1	0	0	0	1	0	0	55	12	2	3
